Base_HR,Base_EDA,HR,EDA,Neutral,Happy,Sad,Angry,Surprised,Scared,Disgusted,EDA_difference,HR_difference,Trust_level
81.3,2.45,79.05,3.1,0.7686358,0.006492502,0.2836392,0.008057851,0.01263708,0.003135043,0.02640554,0.65,-2.25,Gradual_trust
81.3,2.45,78.82,3.06,0.7495703,0.006050625,0.3175464,0.008098505,0.01173051,0.002970297,0.02604741,0.61,-2.48,Gradual_trust
81.3,2.45,78.62,3.06,0.7320137,0.005598516,0.3471081,0.008059275,0.01066911,0.002814606,0.02571267,0.61,-2.68,Gradual_trust
81.3,2.45,78.45,2.97,0.7199471,0.005202223,0.3672622,0.008470275,0.009635727,0.002680357,0.0251751,0.52,-2.85,Gradual_trust
81.3,2.45,78.33,3.93,0.707587,0.004733366,0.3855772,0.009146259,0.008295835,0.00250359,0.02426533,1.48,-2.97,Gradual_trust
81.3,2.45,78.27,4.7,0.7022433,0.004420189,0.3918592,0.01015131,0.007357649,0.002384925,0.02350548,2.25,-3.03,Gradual_trust
81.3,2.45,78.23,4.79,0.6984419,0.004137105,0.393897,0.01186396,0.006476304,0.002300031,0.02288362,2.34,-3.07,Gradual_trust
81.3,2.45,78.22,4.5,0.6984239,0.00391886,0.3916841,0.01524907,0.005935665,0.002259404,0.02249723,2.05,-3.08,Gradual_trust
81.3,2.45,78.22,4.1,0.7000818,0.003755213,0.3886754,0.0198097,0.005705479,0.002227698,0.02224142,1.65,-3.08,Gradual_trust
81.3,2.45,78.23,3.86,0.7047136,0.003682365,0.3814335,0.02505811,0.006387132,0.002265233,0.02211558,1.41,-3.07,Gradual_trust
81.3,2.45,78.35,3.72,0.7135566,0.003615343,0.3622428,0.03515131,0.00793484,0.00241796,0.02207788,1.27,-2.95,Gradual_trust
81.3,2.45,78.47,3.45,0.7210271,0.003589881,0.3481777,0.04406888,0.008571931,0.002494387,0.02197871,1,-2.83,Gradual_trust
81.3,2.45,78.6,3.64,0.7308784,0.003568176,0.3347245,0.05864325,0.008661649,0.002519849,0.02184665,1.19,-2.7,Gradual_trust
81.3,2.45,78.75,3.02,0.7420412,0.003609811,0.3214181,0.07282016,0.008403476,0.002517002,0.0216438,0.57,-2.55,Gradual_trust
81.3,2.45,78.98,3.49,0.7546721,0.003748783,0.3067325,0.08671317,0.007908504,0.002507397,0.02133881,1.04,-2.32,Gradual_trust
81.3,2.45,79.2,4.11,0.7649917,0.003868759,0.2965833,0.09629223,0.007341516,0.00249288,0.02084236,1.66,-2.1,Gradual_trust
81.3,2.45,79.38,4.46,0.7804384,0.004062341,0.2790604,0.1091704,0.006495496,0.003011615,0.0199127,2.01,-1.92,Gradual_trust
81.3,2.45,61.23,3.63,0.793725,0.004358641,0.2665682,0.1189159,0.005840273,0.00386605,0.01918657,1.18,-20.07,Gradual_trust
81.3,2.45,60.57,3.65,0.8051019,0.004644122,0.2582992,0.1253756,0.005522471,0.004434644,0.01851808,1.2,-20.73,Gradual_trust
81.3,2.45,59.92,3.73,0.8152673,0.004922714,0.251526,0.1311988,0.005718194,0.004991962,0.01809764,1.28,-21.38,Gradual_trust
81.3,2.45,59.27,3.75,0.8217509,0.00525168,0.2495858,0.1357098,0.005632504,0.005795694,0.01775515,1.3,-22.03,Gradual_trust
81.3,2.45,58.6,3.68,0.8249056,0.006096927,0.2523456,0.13969,0.00535238,0.007719062,0.01752769,1.23,-22.7,Gradual_trust
81.3,2.45,58.28,3.35,0.8232726,0.007396544,0.2642942,0.1449393,0.004874966,0.01015162,0.01704567,0.9,-23.02,Gradual_trust
81.3,2.45,57.93,3.53,0.8136277,0.008357567,0.2906014,0.1411943,0.004252318,0.01187778,0.01626041,1.08,-23.37,Gradual_trust
81.3,2.45,57.57,3.63,0.7551669,0.008783734,0.3208572,0.1375268,0.003801487,0.01170173,0.0148975,1.18,-23.73,Gradual_trust
81.3,2.45,57.3,3.56,0.7058911,0.009364632,0.3448394,0.1327144,0.00362318,0.01146452,0.01331259,1.11,-24,Gradual_trust
81.3,2.45,57.17,3.51,0.6670153,0.01005748,0.3618191,0.1288664,0.004143625,0.01111646,0.01180927,1.06,-24.13,Gradual_trust
81.3,2.45,57.02,3.52,0.633422,0.01131569,0.3769988,0.1239307,0.004744523,0.01045692,0.01042237,1.07,-24.28,Gradual_trust
81.3,2.45,56.87,3.7,0.6127557,0.01249725,0.3906389,0.1195401,0.005163871,0.009824212,0.00959936,1.25,-24.43,Gradual_trust
81.3,2.45,56.72,3.79,0.5790412,0.01610843,0.4248313,0.1085431,0.006265141,0.008307127,0.008246802,1.34,-24.58,Gradual_trust
81.3,2.45,56.55,3.73,0.5699725,0.01728026,0.4356233,0.1048002,0.006619864,0.007838659,0.007873836,1.28,-24.75,Gradual_trust
81.3,2.45,56.43,4.01,0.5578043,0.02001177,0.4650938,0.09868778,0.007335273,0.006904878,0.007187059,1.56,-24.87,Gradual_trust
81.3,2.45,56.52,4.09,0.5452737,0.02387296,0.5099342,0.095065,0.008342322,0.005696584,0.00633589,1.64,-24.78,Gradual_trust
81.3,2.45,56.63,4,0.5410307,0.02526884,0.5263123,0.09455945,0.008677181,0.00533904,0.006098839,1.55,-24.67,Gradual_trust
81.3,2.45,56.75,3.98,0.5314498,0.02954512,0.5654631,0.09426677,0.009543031,0.004513904,0.005622774,1.53,-24.55,Gradual_trust
81.3,2.45,56.8,3.58,0.5253285,0.03066942,0.5990927,0.09467131,0.01004134,0.003968749,0.005313597,1.13,-24.5,Gradual_trust
81.3,2.45,56.88,3.62,0.510622,0.03139271,0.6515822,0.09352346,0.01077984,0.0032718,0.004905135,1.17,-24.42,Gradual_trust
81.3,2.45,57.18,3.72,0.4983428,0.03263086,0.6836047,0.0897885,0.01086266,0.002903517,0.004856477,1.27,-24.12,Gradual_trust
81.3,2.45,57.55,3.35,0.4837744,0.03442149,0.7153718,0.0844004,0.01060852,0.002586849,0.00476252,0.9,-23.75,Gradual_trust
81.3,2.45,57.92,3.45,0.4687032,0.03560177,0.7450971,0.07712439,0.01035146,0.002385501,0.004734269,1,-23.38,Gradual_trust
81.3,2.45,58.32,3.36,0.4452357,0.03575866,0.7821714,0.06939362,0.009937646,0.002135129,0.004855388,0.91,-22.98,Gradual_trust
81.3,2.45,58.7,3.39,0.4275894,0.03635335,0.807182,0.06322368,0.009539868,0.001958785,0.005003639,0.94,-22.6,Gradual_trust
81.3,2.45,59.05,3.54,0.4198413,0.03636169,0.8182712,0.06012495,0.009349154,0.001885849,0.005051711,1.09,-22.25,Gradual_trust
81.3,2.45,59.4,3.24,0.4035338,0.03622394,0.8391215,0.05273368,0.009164171,0.00186593,0.006102931,0.79,-21.9,Gradual_trust
81.3,2.45,59.78,3.31,0.3817247,0.03495188,0.8677076,0.04266796,0.008780148,0.001808199,0.009241384,0.86,-21.52,Gradual_trust
81.3,2.45,60.17,3.28,0.3659252,0.03462746,0.8848893,0.03703118,0.008381481,0.001712346,0.01304128,0.83,-21.13,Gradual_trust
81.3,2.45,60.57,3.26,0.3495864,0.03439973,0.9039041,0.03094271,0.008042489,0.001649398,0.01838099,0.81,-20.73,Gradual_trust
81.3,2.45,60.92,3.02,0.338212,0.03520869,0.9113303,0.02654287,0.007936281,0.001637948,0.02349515,0.57,-20.38,Gradual_trust
81.3,2.45,61.25,3.14,0.3265576,0.03613405,0.9158898,0.02273011,0.007821664,0.001698144,0.02945464,0.69,-20.05,Gradual_trust
81.3,2.45,61.52,3.02,0.3209134,0.03659533,0.91851,0.02109251,0.007750498,0.001699183,0.03193689,0.57,-19.78,Gradual_trust
81.3,2.45,61.72,3.24,0.3099326,0.03755436,0.9247747,0.01853215,0.007469678,0.001633625,0.03704116,0.79,-19.58,Gradual_trust
81.3,2.45,61.9,3.34,0.2948998,0.03849182,0.9316887,0.01545539,0.006914492,0.001499598,0.04469883,0.89,-19.4,Gradual_trust
81.3,2.45,62.25,3.36,0.2878774,0.03933017,0.9340237,0.01406593,0.006745873,0.001431087,0.04979028,0.91,-19.05,Gradual_trust
81.3,2.45,62.68,3.59,0.2748739,0.0412363,0.9386933,0.01274912,0.006397273,0.001533816,0.055605,1.14,-18.62,Gradual_trust
81.3,2.45,63.08,3.6,0.270354,0.04231938,0.9369194,0.01273717,0.006167744,0.001717434,0.05720723,1.15,-18.22,Gradual_trust
81.3,2.45,63.47,3.49,0.2761523,0.04263179,0.9228315,0.02031306,0.005951543,0.001749436,0.05451058,1.04,-17.83,Gradual_trust
81.3,2.45,63.87,3.53,0.3159744,0.04907091,0.8616065,0.03719938,0.005990825,0.001719067,0.0476931,1.08,-17.43,Gradual_trust
81.3,2.45,71.57,1.97,0.4289868,0.000433198,0.4986957,0.01213659,0.06051922,0.003821186,0.008737191,-0.48,-9.73,Gradual_trust
81.3,2.45,71.5,2.15,0.441485,0.001057896,0.4893006,0.01488262,0.05612938,0.004320672,0.009997493,-0.3,-9.8,Gradual_trust
81.3,2.45,71.43,2.07,0.4539833,0.001682595,0.4799055,0.01762865,0.05173953,0.004820158,0.01125779,-0.38,-9.87,Gradual_trust
81.3,2.45,71.37,2.09,0.4741204,0.002626332,0.4560581,0.02267303,0.04594927,0.005513366,0.01255944,-0.36,-9.93,Gradual_trust
81.3,2.45,71.3,2.44,0.48789,0.003266604,0.4391955,0.02549224,0.04294654,0.006090353,0.01313499,-0.01,-10,Gradual_trust
81.3,2.45,71.18,2.54,0.5008515,0.003768151,0.4288972,0.02720423,0.04009004,0.006617386,0.01336596,0.09,-10.12,Gradual_trust
81.3,2.45,71.02,2.41,0.5186405,0.004553327,0.4140959,0.02949861,0.03652284,0.007303232,0.01333647,-0.04,-10.28,Gradual_trust
81.3,2.45,70.9,2.32,0.5337868,0.004868411,0.4006582,0.03063604,0.03440728,0.007358116,0.01309888,-0.13,-10.4,Gradual_trust
81.3,2.45,70.8,2.27,0.5519307,0.005093844,0.3882171,0.03134916,0.03156527,0.007108043,0.01272966,-0.18,-10.5,Gradual_trust
81.3,2.45,70.75,2.25,0.544696,0.004835594,0.4028198,0.03011826,0.02958191,0.006655741,0.0129311,-0.2,-10.55,Gradual_trust
81.3,2.45,70.7,2.23,0.5374613,0.004577344,0.4174225,0.02888736,0.02759855,0.00620344,0.01313255,-0.22,-10.6,Gradual_trust
81.3,2.45,70.65,2.21,0.5282805,0.004444083,0.4346637,0.02721015,0.02514498,0.00575737,0.01323652,-0.24,-10.65,Gradual_trust
81.3,2.45,70.5,2.2,0.5214285,0.004473095,0.4448049,0.02559929,0.02285548,0.005557698,0.01321377,-0.25,-10.8,Gradual_trust
81.3,2.45,70.57,2.19,0.5151091,0.004613828,0.452539,0.02432572,0.02078217,0.005471535,0.0131377,-0.26,-10.73,Gradual_trust
81.3,2.45,70.63,2.17,0.5070329,0.004772271,0.4643021,0.02313063,0.01900335,0.005353339,0.01311346,-0.28,-10.67,Gradual_trust
81.3,2.45,70.77,2.16,0.5009647,0.005062837,0.4683859,0.02233666,0.01694309,0.005331389,0.01320429,-0.29,-10.53,Gradual_trust
81.3,2.45,70.88,2.2,0.4969282,0.005098436,0.4724443,0.02166204,0.01556069,0.005174173,0.01323246,-0.25,-10.42,Gradual_trust
81.3,2.45,71.12,2.31,0.4959594,0.005038874,0.4715257,0.02106657,0.01441048,0.005001497,0.01317129,-0.14,-10.18,Gradual_trust
81.3,2.45,71.33,2.29,0.4942686,0.00500842,0.4716527,0.02054378,0.01343371,0.004883391,0.01310211,-0.16,-9.97,Gradual_trust
81.3,2.45,71.48,2.23,0.5313581,0.005149843,0.4612089,0.02095868,0.01337983,0.004937389,0.01395129,-0.22,-9.82,Gradual_trust
81.3,2.45,71.6,2.2,0.5224248,0.005262386,0.4621013,0.02049176,0.0124824,0.004938718,0.01398067,-0.25,-9.7,Gradual_trust
81.3,2.45,71.72,2.17,0.5094629,0.005373742,0.4724555,0.02033205,0.01151222,0.004803333,0.01416342,-0.28,-9.58,Gradual_trust
81.3,2.45,71.82,2.16,0.4994002,0.005544456,0.485478,0.02026333,0.01085052,0.004638269,0.01438034,-0.29,-9.48,Gradual_trust
81.3,2.45,71.93,2.15,0.4913822,0.005578663,0.5052964,0.02043843,0.01034548,0.004437857,0.01467426,-0.3,-9.37,Gradual_trust
81.3,2.45,71.98,2.17,0.4854159,0.005310356,0.5376506,0.0206015,0.009929327,0.004346952,0.01503011,-0.28,-9.32,Gradual_trust
81.3,2.45,72.05,2.22,0.4820789,0.005026766,0.5657839,0.02031235,0.00955484,0.004811614,0.01544694,-0.23,-9.25,Gradual_trust
81.3,2.45,72.17,2.2,0.480624,0.004734043,0.5901993,0.02129747,0.009200093,0.00490074,0.01577957,-0.25,-9.13,Gradual_trust
81.3,2.45,72.33,2.14,0.4763755,0.00472578,0.6105112,0.02258808,0.008668902,0.004984093,0.01566516,-0.31,-8.97,Gradual_trust
81.3,2.45,72.53,2.01,0.4791512,0.005312486,0.6332836,0.02278637,0.008319098,0.004825466,0.01574076,-0.44,-8.77,Gradual_trust
81.3,2.45,72.8,2.16,0.3624294,0.02886157,0.6765028,0.1466572,0.000053286,0.007858198,0.07384595,-0.29,-8.5,Gradual_trust
81.3,2.45,73.08,2.2,0.4150309,0.03739164,0.5969836,0.1243432,0.000773397,0.006644072,0.06257401,-0.25,-8.22,Gradual_trust
81.3,2.45,73.37,2.26,0.4676323,0.04592171,0.5174643,0.1020292,0.001493509,0.005429945,0.05130206,-0.19,-7.93,Gradual_trust
81.3,2.45,73.63,2.24,0.5115802,0.05180556,0.4457181,0.08821742,0.002839116,0.008760201,0.04295938,-0.21,-7.67,Gradual_trust
81.3,2.45,73.88,2.22,0.5555281,0.05768941,0.3739718,0.07440567,0.004184725,0.01209046,0.03461669,-0.23,-7.42,Gradual_trust
81.3,2.45,74.07,2.11,0.5755103,0.06013658,0.3448254,0.06896897,0.005153573,0.01320096,0.03012321,-0.34,-7.23,Gradual_trust
81.3,2.45,74.28,2.2,0.5901734,0.06049773,0.3336922,0.06639411,0.006286846,0.01302677,0.02604663,-0.25,-7.02,Gradual_trust
81.3,2.45,74.5,2.18,0.6014381,0.05913141,0.3350446,0.06535951,0.006775633,0.01212624,0.02244835,-0.27,-6.8,Gradual_trust
81.3,2.45,74.65,2.11,0.6108783,0.05566867,0.348919,0.06375062,0.006803349,0.01052642,0.01881572,-0.34,-6.65,Gradual_trust
81.3,2.45,74.82,2.29,0.6172205,0.05230595,0.3587321,0.06296048,0.00661213,0.009245179,0.01641438,-0.16,-6.48,Gradual_trust
81.3,2.45,74.95,2.28,0.6255665,0.04862803,0.3622254,0.06402566,0.006354969,0.008096825,0.01441963,-0.17,-6.35,Gradual_trust
81.3,2.45,80.53,2.83,0.6330741,0.04482868,0.3613733,0.06638565,0.005995194,0.006984177,0.01272724,0.38,-0.77,Gradual_trust
81.3,2.45,80.8,2.78,0.6363973,0.04305511,0.360572,0.0675308,0.005811415,0.006470084,0.0119659,0.33,-0.5,Gradual_trust
81.3,2.45,81.03,2.64,0.6506436,0.03803441,0.347229,0.07361581,0.006862806,0.005239827,0.01012149,0.19,-0.27,Gradual_trust
81.3,2.45,81.28,2.64,0.665018,0.03398808,0.3289572,0.08640187,0.007230676,0.00432867,0.008995313,0.19,-0.02,Gradual_trust
81.3,2.45,81.48,2.53,0.6772062,0.03108492,0.310204,0.09952027,0.007199683,0.003686387,0.008365858,0.08,0.18,Gradual_trust
81.3,2.45,81.7,2.59,0.6884741,0.02853334,0.2905333,0.1121296,0.007383128,0.003184188,0.008024634,0.14,0.4,Gradual_trust
81.3,2.45,81.9,2.86,0.6968709,0.02649532,0.2717596,0.1202885,0.008290684,0.003045334,0.008622166,0.41,0.6,Gradual_trust
81.3,2.45,81.9,3.24,0.6992652,0.0256836,0.2654851,0.1227415,0.00878321,0.003001486,0.00929024,0.79,0.6,Gradual_trust
81.3,2.45,81.87,2.87,0.7019572,0.02403197,0.2614144,0.1225194,0.009936655,0.003052541,0.01171333,0.42,0.57,Gradual_trust
81.3,2.45,81.8,2.87,0.7062629,0.02141479,0.2551045,0.1211079,0.01073208,0.002749919,0.01460581,0.42,0.5,Gradual_trust
81.3,2.45,81.73,2.74,0.7063534,0.02079377,0.2561344,0.1199088,0.0107809,0.002642676,0.01517811,0.29,0.43,Gradual_trust
81.3,2.45,81.67,2.9,0.7078842,0.01974127,0.2577197,0.1181307,0.0105506,0.002361402,0.01621862,0.45,0.37,Gradual_trust
81.3,2.45,81.6,2.87,0.687767,0.02059357,0.269308,0.1447012,0.01246666,0.001777882,0.03849332,0.42,0.3,Gradual_trust
81.3,2.45,81.6,2.8,0.626649,0.01331362,0.3295661,0.09416217,0.01679543,0.007391896,0.03047573,0.35,0.3,Gradual_trust
81.3,2.45,81.67,2.79,0.6081556,0.01226431,0.3507703,0.08430482,0.01773813,0.007766997,0.02976333,0.34,0.37,Gradual_trust
81.3,2.45,81.78,3.18,0.5896622,0.01121501,0.3719746,0.07444749,0.01868084,0.008142097,0.02905093,0.73,0.48,Gradual_trust
81.3,2.45,81.87,3.43,0.5742421,0.0104322,0.3916547,0.06581712,0.01939738,0.008236798,0.03013875,0.98,0.57,Gradual_trust
81.3,2.45,82,3.31,0.563641,0.009924086,0.4075278,0.05814919,0.01996439,0.00823828,0.03148589,0.86,0.7,Gradual_trust
81.3,2.45,82.12,3.16,0.5510334,0.009728223,0.4109842,0.05199826,0.01985136,0.008586127,0.03267623,0.71,0.82,Gradual_trust
81.3,2.45,82.23,3,0.5359227,0.01115385,0.4102774,0.04502548,0.01878786,0.01099954,0.03390421,0.55,0.93,Gradual_trust
81.3,2.45,82.43,2.6,0.5323375,0.01543938,0.4216898,0.0404865,0.01859381,0.01203299,0.03664714,0.15,1.13,Gradual_trust
81.3,2.45,82.68,2.87,0.5294196,0.02084905,0.4257531,0.03873442,0.0185762,0.0125922,0.03837281,0.42,1.38,Gradual_trust
81.3,2.45,83.02,2.74,0.5135056,0.03187159,0.4355119,0.03655144,0.01835382,0.01285443,0.04047667,0.29,1.72,Gradual_trust
81.3,2.45,83.32,2.91,0.4945361,0.03854747,0.4472153,0.03379385,0.01806284,0.01636411,0.04697721,0.46,2.02,Gradual_trust
81.3,2.45,83.63,2.94,0.4689788,0.04186661,0.4588274,0.02837363,0.01856333,0.03039687,0.05701507,0.49,2.33,Gradual_trust
81.3,2.45,84.07,2.9,0.4512183,0.04191203,0.4699553,0.0257338,0.01977063,0.04331385,0.05954493,0.45,2.77,Gradual_trust
81.3,2.45,84.53,2.78,0.4335199,0.04144088,0.4803409,0.02322064,0.02085057,0.0569946,0.06002795,0.33,3.23,Gradual_trust
81.3,2.45,85,2.74,0.418497,0.04109816,0.4891582,0.02073643,0.02224013,0.06822594,0.05959832,0.29,3.7,Gradual_trust
81.3,2.45,85.57,2.89,0.4079303,0.04104012,0.4985293,0.01868943,0.02289851,0.07457637,0.05922503,0.44,4.27,Gradual_trust
81.3,2.45,86.13,3,0.4054999,0.04150349,0.5034677,0.01690654,0.02299809,0.076786,0.05646137,0.55,4.83,Gradual_trust
81.3,2.45,86.73,3.55,0.4056361,0.04134899,0.5056731,0.01607788,0.02293798,0.07754081,0.05480299,1.1,5.43,Gradual_trust
81.3,2.45,87.28,3.46,0.4127952,0.04067044,0.5103698,0.01420631,0.02210278,0.07223374,0.04982072,1.01,5.98,Gradual_trust
81.3,2.45,87.82,3.42,0.4335861,0.0409047,0.4964902,0.01385355,0.02041169,0.06326953,0.0472698,0.97,6.52,Gradual_trust
81.3,2.45,88.37,3.26,0.4391117,0.04115544,0.4897372,0.01390755,0.01987919,0.06063304,0.04780845,0.81,7.07,Gradual_trust
81.3,2.45,88.83,3.25,0.4566426,0.04128795,0.4808834,0.01396829,0.01923655,0.0548563,0.05068148,0.8,7.53,Gradual_trust
81.3,2.45,89.28,3.21,0.4627624,0.04025678,0.4705499,0.0142649,0.01809797,0.04861218,0.05364606,0.76,7.98,Gradual_trust
81.3,2.45,89.73,3.44,0.4677759,0.03799325,0.4726321,0.01367579,0.01726518,0.04203899,0.05546732,0.99,8.43,Gradual_trust
81.3,2.45,90.2,3.48,0.4731657,0.03419689,0.4841994,0.01311998,0.0159734,0.03446502,0.05650697,1.03,8.9,Gradual_trust
81.3,2.45,90.68,3.41,0.4763044,0.03097167,0.4886544,0.01363405,0.01476511,0.02921459,0.05828598,0.96,9.38,Gradual_trust
81.3,2.45,91.17,3.32,0.4818974,0.02627485,0.490997,0.01702743,0.0129876,0.02258364,0.06261042,0.87,9.87,Gradual_trust
81.3,2.45,78.83,3.21,0.4845098,0.0235613,0.4837164,0.02026904,0.01189767,0.01917095,0.06214062,0.76,-2.47,Gradual_trust
81.3,2.45,78.52,3.09,0.4871721,0.02128804,0.4702231,0.02438124,0.01099922,0.01669752,0.05972897,0.64,-2.78,Gradual_trust
81.3,2.45,78.23,2.73,0.5336434,0.01993115,0.449079,0.02979496,0.01099385,0.01468312,0.05656425,0.28,-3.07,Gradual_trust
81.3,2.45,77.93,2.88,0.5498273,0.019507,0.4407701,0.03168343,0.01102105,0.01407842,0.05537612,0.43,-3.37,Gradual_trust
81.3,2.45,77.53,3,0.5827972,0.018834,0.4192095,0.03572514,0.01117332,0.01305284,0.05245737,0.55,-3.77,Gradual_trust
81.3,2.45,77.13,2.98,0.6133241,0.01840295,0.3973787,0.03990468,0.01135299,0.01211008,0.04936431,0.53,-4.17,Gradual_trust
81.3,2.45,76.72,3.36,0.6404431,0.01855957,0.376246,0.04364407,0.01152373,0.01127297,0.04669866,0.91,-4.58,Gradual_trust
81.3,2.45,76.28,3.25,0.667117,0.01945868,0.3506696,0.04638042,0.01150611,0.01060876,0.04379813,0.8,-5.02,Gradual_trust
81.3,2.45,75.92,2.96,0.6919945,0.02209885,0.3245203,0.04758978,0.01125223,0.01019762,0.04080799,0.51,-5.38,Gradual_trust
81.3,2.45,75.55,3.55,0.7194009,0.02697461,0.2922276,0.04831985,0.01074314,0.009541831,0.03666782,1.1,-5.75,Gradual_trust
81.3,2.45,75.17,4.49,0.737273,0.03120894,0.2691215,0.04755836,0.01020952,0.008837444,0.03323705,2.04,-6.13,Gradual_trust
81.3,2.45,74.82,4.61,0.7525464,0.03491251,0.2471135,0.04600666,0.009721681,0.008329961,0.02991308,2.16,-6.48,Gradual_trust
81.3,2.45,74.45,4.16,0.7635887,0.03755734,0.2270083,0.04434128,0.009360328,0.008444578,0.02742183,1.71,-6.85,Gradual_trust
81.3,2.45,74.13,3.84,0.7733945,0.04000875,0.2030663,0.04457698,0.009559477,0.009118426,0.02493188,1.39,-7.17,Gradual_trust
81.3,2.45,73.82,3.63,0.7660541,0.03956158,0.1957818,0.04619173,0.009370049,0.01119815,0.02452216,1.18,-7.48,Gradual_trust
81.3,2.45,73.57,3.21,0.7587137,0.03911442,0.1884973,0.04780647,0.009180623,0.01327787,0.02411243,0.76,-7.73,Gradual_trust
81.3,2.45,73.33,3.21,0.7502819,0.03780798,0.1820633,0.04840732,0.008840273,0.0176077,0.02608721,0.76,-7.97,Gradual_trust
81.3,2.45,73.48,3.21,0.7472461,0.03562678,0.1744232,0.04713789,0.00830973,0.02151851,0.02944165,0.76,-7.82,Gradual_trust
81.3,2.45,73.65,3.25,0.7482243,0.03305018,0.169946,0.04464522,0.007711278,0.02440555,0.03178653,0.8,-7.65,Gradual_trust
81.3,2.45,73.73,3.43,0.7527197,0.03034629,0.1653149,0.04176094,0.007328231,0.02624443,0.03168849,0.98,-7.57,Gradual_trust
81.3,2.45,73.97,3.35,0.763318,0.02607383,0.1566736,0.0385064,0.007151361,0.02882019,0.02906155,0.9,-7.33,Gradual_trust
81.3,2.45,74.2,3.41,0.7657345,0.02412049,0.1533483,0.03815348,0.007425789,0.02966009,0.02700679,0.96,-7.1,Gradual_trust
81.3,2.45,74.47,3.37,0.7680871,0.02306573,0.1495233,0.0374506,0.007873609,0.03152867,0.02482656,0.92,-6.83,Gradual_trust
81.3,2.45,74.73,3.23,0.7715672,0.02351023,0.1458048,0.03643002,0.008209999,0.03254014,0.0226088,0.78,-6.57,Gradual_trust
81.3,2.45,75,3.1,0.775579,0.02432332,0.1423241,0.03524754,0.008627024,0.03393457,0.02063512,0.65,-6.3,Gradual_trust
81.3,2.45,75.28,3.35,0.7822512,0.02564558,0.138115,0.03367529,0.008850047,0.03367245,0.01884223,0.9,-6.02,Gradual_trust
81.3,2.45,75.57,3.3,0.7851366,0.02631383,0.1365435,0.0329942,0.008974154,0.03334207,0.0180306,0.85,-5.73,Gradual_trust
81.3,2.45,75.88,3.16,0.7930973,0.02814219,0.1338943,0.03093539,0.009245538,0.03138861,0.01618166,0.71,-5.42,Gradual_trust
81.3,2.45,76.27,3.14,0.8020877,0.02958874,0.1327741,0.02799986,0.009524213,0.02857666,0.01446347,0.69,-5.03,Gradual_trust
81.3,2.45,76.68,3.18,0.8088128,0.02987496,0.1319463,0.02613544,0.009972483,0.02663874,0.0135363,0.73,-4.62,Gradual_trust
81.3,2.45,77.15,3.18,0.8155379,0.03016118,0.1311185,0.02427103,0.01042075,0.02470082,0.01260913,0.73,-4.15,Gradual_trust
81.3,2.45,77.55,3.21,0.8252002,0.02972215,0.1305329,0.022141,0.01137427,0.02212693,0.01152335,0.76,-3.75,Gradual_trust
81.3,2.45,77.88,3.19,0.8397876,0.02901064,0.1285516,0.01902013,0.01324485,0.0178344,0.01001336,0.74,-3.42,Gradual_trust
81.3,2.45,77.93,3.18,0.8435628,0.0284005,0.1289942,0.01710964,0.01433541,0.01557755,0.0104149,0.73,-3.37,Gradual_trust
81.3,2.45,78,3.18,0.8463674,0.02722787,0.1299882,0.0166245,0.0145344,0.01399028,0.01094958,0.73,-3.3,Gradual_trust
81.3,2.45,78.08,3.17,0.8491719,0.02605523,0.1309822,0.01613935,0.01473339,0.01240301,0.01148427,0.72,-3.22,Gradual_trust
81.3,2.45,78.17,3.15,0.8524364,0.02894306,0.1244809,0.02100859,0.01550778,0.01101192,0.01348327,0.7,-3.13,Gradual_trust
81.3,2.45,78.25,3.14,0.5442849,0.01106869,0.4318145,0.01502776,0.009712946,0.02708099,0.06267759,0.69,-3.05,Gradual_trust
81.3,2.45,78.35,3.14,0.5653551,0.01734767,0.4114427,0.01904056,0.009518904,0.02454351,0.05688602,0.69,-2.95,Gradual_trust
81.3,2.45,78.48,3.13,0.5864252,0.02362666,0.391071,0.02305337,0.009324862,0.02200602,0.05109445,0.68,-2.82,Gradual_trust
81.3,2.45,81.95,2.34,0.5159302,0.0958161,0.3366626,0.1294687,0.04799629,0.08820527,0.08698109,-0.11,0.65,Gradual_trust
81.3,2.45,82.07,2.35,0.6074415,0.07838196,0.2919595,0.1143665,0.03871629,0.07138637,0.07553913,-0.1,0.77,Gradual_trust
81.3,2.45,82.15,2.32,0.9496751,0.01674095,0.05152886,0.01029731,0.01073882,0.001726789,0.009260098,-0.13,0.85,Gradual_trust
81.3,2.45,82.2,2.34,0.9212903,0.01525155,0.09720506,0.04836611,0.01086482,0.001577924,0.009649772,-0.11,0.9,Gradual_trust
81.3,2.45,82.28,2.37,0.9062039,0.01444017,0.1219982,0.07281562,0.01084074,0.001841788,0.009904857,-0.08,0.98,Gradual_trust
81.3,2.45,82.38,2.37,0.8911175,0.01362879,0.1467914,0.09726517,0.01081666,0.002105653,0.01015994,-0.08,1.08,Gradual_trust
81.3,2.45,82.48,2.4,0.881078,0.01363341,0.1616876,0.1118269,0.01082284,0.003187592,0.01107473,-0.05,1.18,Gradual_trust
